song_name,kpop_artist_name,song_id,artist_id,artist_1,artist_id_1,artist_2,artist_id_2,artist_3,artist_id_3,artist_4,artist_id_4,artist_5,artist_id_5,artist_6,artist_id_6,artist_7,artist_id_7,artist_8,artist_id_8,artist_9,artist_id_9,artist_10,artist_id_10,artist_11,artist_id_11,artist_12,artist_id_12,artist_13,artist_id_13
"You, Clouds, Rain",HEIZE,6FZAc2XaVYc8G8jaDnBshv,5dCvSnVduaFleCnyy98JMo, Shin Yong Jae,2frFGmni9tkRgXYdXmzQvR,,,,,,,,,,,,,,,,,,,,,,,,
Round And Round,HEIZE,3vAncbML0jhNrp63DKhsCo,5dCvSnVduaFleCnyy98JMo, Han Suji,3QKm0ZXXUBD9Gc3PUo2mor,,,,,,,,,,,,,,,,,,,,,,,,
Hello! UFO,HEIZE,63e0pgTp3ljH5VW1yZUNw6,5dCvSnVduaFleCnyy98JMo, Ko Youngbae,135TOw1jqM2Bolkngy62nS,,,,,,,,,,,,,,,,,,,,,,,,
And July,HEIZE,0Yz3F0UGDibDe8uU69zmjn,5dCvSnVduaFleCnyy98JMo, DEAN,3eCd0TZrBPm2n9cDG6yWfF, dj friz,0js3wKXyi7RL11sfOykRt1,,,,,,,,,,,,,,,,,,,,,,
Shut Up & Groove,HEIZE,1WT5I6vlWjYW2cnhR1UkVA,5dCvSnVduaFleCnyy98JMo, DEAN,3eCd0TZrBPm2n9cDG6yWfF,,,,,,,,,,,,,,,,,,,,,,,,
Blind Date (feat. 헤이즈),HEIZE,7DSUqLLHO80LrZ95pXqYxM,5dCvSnVduaFleCnyy98JMo,Vanilla Acoustic,57xPD2CfuwxN6Ld7rf2iLG, HEIZE,5dCvSnVduaFleCnyy98JMo,,,,,,,,,,,,,,,,,,,,,,
Don't Come Back,HEIZE,5eYNVMkqUDaZMGSXhwaO2O,5dCvSnVduaFleCnyy98JMo, Yong Jun Hyung,4drjiBRSqZoTD67xgZCmNo,,,,,,,,,,,,,,,,,,,,,,,,
썸타 Lil' Something,HEIZE,3195sqaNOoBqiKq0KO6z1s,5dCvSnVduaFleCnyy98JMo,VIBE,68ym0sOo7MazZxScbm1wtI, CHEN,0UEP2XBR9aC5NBKcAKnBIq, HEIZE,5dCvSnVduaFleCnyy98JMo,,,,,,,,,,,,,,,,,,,,
"Me, Myself & I [From ""Unpretty Rapstar 2 Track 2""]",HEIZE,1Sbwwrutp01I1Jy2kdFhKR,5dCvSnVduaFleCnyy98JMo, Jessi,64k5e9kV9MdukXjFrR5R37, Realslow,7luxe2wCwtDtkKSP8ZhPLn,,,,,,,,,,,,,,,,,,,,,,
품 스윗 품 (feat. monokim),HEIZE,5DyDfqx3SGZJhGbWUxHj3F,5dCvSnVduaFleCnyy98JMo, monokim,448KDzQJZ1p8UkDKtgIzus,,,,,,,,,,,,,,,,,,,,,,,,
조금만 더 방황하고 (feat. Crucial Star),HEIZE,5QJ5GSu8zFUVgepbsa8wbw,5dCvSnVduaFleCnyy98JMo, CRUCiAL STAR,4vdAgNz4vrUZVvS0CaVvGJ,,,,,,,,,,,,,,,,,,,,,,,,
"Girls, why? (Feat. OKDAL)",VIXX,25s0Y2mn5ZnWmCAJdK2BOl,5BkB3rXc0qIdUtuEnhbK0A, OKDAL,43qbEc59aqLydrvuWsrNoE,,,,,,,,,,,,,,,,,,,,,,,,
"I`m a Boy, You`re a Girl (Feat. OKDAL)",VIXX,5OVjEbb0zwPxv2rNuzebdo,5BkB3rXc0qIdUtuEnhbK0A, OKDAL,43qbEc59aqLydrvuWsrNoE,,,,,,,,,,,,,,,,,,,,,,,,
IceBreaker,BTOB,2CJLlufFBZPY0tsAaAGHSw,2hcsKca6hCfFMwwdbFvenJ,LEE MINHYUK (HUTA),4fgfmrBHIWsUuHxeOPhv61, PENIEL,21EUYgHJLDUeG72eDEmTx4, JUNG ILHOON,7McwKT2tZl8LMXUQRH3YDM,,,,,,,,,,,,,,,,,,,,
"1, 2, 3",BTOB,4bqklIaJ8fwjCmT5dCMxyX,2hcsKca6hCfFMwwdbFvenJ,SEO EUNKWANG,6Uug3azJYNwnLkO82CTTY2, LEE CHANGSUB,1rp5HzWaNwgauM5W5YmZ3U, Lim Hyunsik,0SA2I3s4t7hmv1XVvky9Po, YOOK SUNGJAE,7mFGOWJEkdlJBCXcJ5EWi9,,,,,,,,,,,,,,,,,,
Neverland (Feat. G.NA),BTOB,7Ir5BkMEGIUEcg9K4eDKVJ,2hcsKca6hCfFMwwdbFvenJ,LEE MINHYUK (BTOB),6KIjwPp994JQ2LJ8IBvZPc, JUNG ILHOON,7McwKT2tZl8LMXUQRH3YDM, PENIEL,21EUYgHJLDUeG72eDEmTx4, G.NA,3hzcooxMtbApMTvvn6XKVA,,,,,,,,,,,,,,,,,,
Will Be Here,BTOB,4ujA8FnEIRHoFllDIyV1Q8,2hcsKca6hCfFMwwdbFvenJ,SEO EUNKWANG,6Uug3azJYNwnLkO82CTTY2, LEE CHANGSUB,1rp5HzWaNwgauM5W5YmZ3U, Lim Hyunsik,0SA2I3s4t7hmv1XVvky9Po, YOOK SUNGJAE (BTOB),2KbOz7b91wiUpnv34Twd9f,,,,,,,,,,,,,,,,,,
Neverland,BTOB,76iEXCjhHFSTKAOUZYqag3,2hcsKca6hCfFMwwdbFvenJ, G.NA,3hzcooxMtbApMTvvn6XKVA,,,,,,,,,,,,,,,,,,,,,,,,
You’re My Angel,BTOB,7BdKBUUB7W027ulomDn8Lj,2hcsKca6hCfFMwwdbFvenJ, Joo,5DKI4lr414kDPDuIU2BDR7,,,,,,,,,,,,,,,,,,,,,,,,
First Love,BTOB,1DIPMkZfWD1tomxU6BvkqB,2hcsKca6hCfFMwwdbFvenJ,Yong Jun Hyung,4drjiBRSqZoTD67xgZCmNo, BTOB,2hcsKca6hCfFMwwdbFvenJ,,,,,,,,,,,,,,,,,,,,,,
As Time Goes By,BTOB,4wILIP6Vltqilcd3Iccm9n,2hcsKca6hCfFMwwdbFvenJ,Yong Jun Hyung,4drjiBRSqZoTD67xgZCmNo, BTOB,2hcsKca6hCfFMwwdbFvenJ,,,,,,,,,,,,,,,,,,,,,,
The Past,BTOB,3RKJIWH3bVrgQhuoPmYjnX,2hcsKca6hCfFMwwdbFvenJ,Yong Jun Hyung,4drjiBRSqZoTD67xgZCmNo, BTOB,2hcsKca6hCfFMwwdbFvenJ, Ha Yeon Su,5mKdz6Mcx2sor5hY9A8Rg4,,,,,,,,,,,,,,,,,,,,
Press Play (Feat. G.NA),BTOB,1cP4T3fAD8r94CDIJQ6bLC,2hcsKca6hCfFMwwdbFvenJ, G.NA,3hzcooxMtbApMTvvn6XKVA,,,,,,,,,,,,,,,,,,,,,,,,
Love Virus,BTOB,7nGptxwRNLZZNFiutwW1Lm,2hcsKca6hCfFMwwdbFvenJ, YOO SUNGEUN,7M5YdBeK8dsO39SHHvOYy8,,,,,,,,,,,,,,,,,,,,,,,,
"Hey kid, Close your eyes (with Lee Sun Hee)",AKMU,4Cgct9Vlype9cYZFW2wSnk,6OwKE9Ez6ALxpTaKcT5ayv, Lee Sun Hee,4ZQVfuvon3XnGYkjTSey1O,,,,,,,,,,,,,,,,,,,,,,,,
NAKKA (with IU),AKMU,4t2FIqZJORKZGSKg30SShr,6OwKE9Ez6ALxpTaKcT5ayv, IU,3HqSLMAZ3g3d5poNaI7GOU,,,,,,,,,,,,,,,,,,,,,,,,
BENCH (with Zion.T),AKMU,52nOiyRgQ7B7N7FjXhCCgz,6OwKE9Ez6ALxpTaKcT5ayv, Zion.T,5HenzRvMtSrgtvU16XAoby,,,,,,,,,,,,,,,,,,,,,,,,
Tictoc Tictoc Tictoc (with Beenzino),AKMU,69XHRP8AyobIbFELKSdOHp,6OwKE9Ez6ALxpTaKcT5ayv, Beenzino,7IrDIIq3j04exsiF3Z7CPg,,,,,,,,,,,,,,,,,,,,,,,,
Next episode (with Choi Jung Hoon of JANNABI),AKMU,4h4Ibc1LSJmpLpVm0PBaPV,6OwKE9Ez6ALxpTaKcT5ayv, CHOI JUNG HOON of JANNABI,5Fa7oN67rqbrgxbRVux7F4,,,,,,,,,,,,,,,,,,,,,,,,
Stupid love song (with Crush),AKMU,66NRKCEurE3Oq12BViuqAQ,6OwKE9Ez6ALxpTaKcT5ayv, Crush,6aLdhHUqgdKE86xbtNmY8g,,,,,,,,,,,,,,,,,,,,,,,,
EVEREST (with Sam Kim),AKMU,1c3WMOE7Q0dCFN6bjT8KWo,6OwKE9Ez6ALxpTaKcT5ayv, Sam Kim,4BBN286rBKyCWsSPq2cxYO,,,,,,,,,,,,,,,,,,,,,,,,
The Tree,AKMU,2mKgr5gYTYFDq82uXIc5cC,6OwKE9Ez6ALxpTaKcT5ayv,Yang Hee Eun,0BD74hBusWzcPz44wFskYb, AKMU,6OwKE9Ez6ALxpTaKcT5ayv,,,,,,,,,,,,,,,,,,,,,,
Layin' Low (feat. Jooyoung),HYOLYN,12PnpzRfcFcK7AtAmb8gSQ,78sJswwVn4P8aEhkF4K6fQ, Jooyoung,1vct46rBqLNRbE9wCibXUH,,,,,,,,,,,,,,,,,,,,,,,,
Waka Boom (feat. Young Ji Lee),HYOLYN,34RA1vG0gwiNBDdOUKmX1w,78sJswwVn4P8aEhkF4K6fQ, Lee Young Ji,0Y2AcMPMpeuPXtPQGVvRBq,,,,,,,,,,,,,,,,,,,,,,,,
The way this guy lives,HYOLYN,2Lp4evPPsd3ETuLl8GBI8Q,78sJswwVn4P8aEhkF4K6fQ, KIM DONG HAN,1iGenyJQdF1y4bV4GAvNmW,,,,,,,,,,,,,,,,,,,,,,,,
My Lips Like Warm Coffee,HYOLYN,669ojHIwOvipIGDw7lRowC,78sJswwVn4P8aEhkF4K6fQ, IN SEONG,0JxQHl0AkdY6GI3C5gtFeo,,,,,,,,,,,,,,,,,,,,,,,,
Coming of age ceremony,HYOLYN,24C4nLr4SV2pjv6DO6XcXY,78sJswwVn4P8aEhkF4K6fQ, XIA,0ZHbYuRbvC4tWW0iOdybwi,,,,,,,,,,,,,,,,,,,,,,,,
8282,HYOLYN,3gj6UTmA49XET1SUlp7HXG,78sJswwVn4P8aEhkF4K6fQ, TAEIL,2Xd4Jvq6x4z1K1Z4dKpWcI,,,,,,,,,,,,,,,,,,,,,,,,
Summer or Summer,HYOLYN,6tU92qp9bJWAW86IHUggUa,78sJswwVn4P8aEhkF4K6fQ, DASOM,6xxFNpc17jiiVZzOCgdLyv,,,,,,,,,,,,,,,,,,,,,,,,
"To Find a Reason (feat. Mad Clown, Kim Seungmin)",HYOLYN,0S9iqmCVuSJWtCDGS18SlI,78sJswwVn4P8aEhkF4K6fQ, Mad Clown,0dX6tgZKWpamoFHFuXFhwd, Kim Seungmin,31VffPWiL2AAwNIMODB9qZ,,,,,,,,,,,,,,,,,,,,,,
Air Balloon,HYOLYN,0wdkT9Qw7q3F9rPOwrLP30,78sJswwVn4P8aEhkF4K6fQ,$ÜN,1pKLKBc699vwGpEWRii5eb, Moon Kim,3tMdam5THEApdjXRDH9g5N,,,,,,,,,,,,,,,,,,,,,,
SUNFLOWER,HYOLYN,54TXxNmxvc2a9zgueiXHvW,78sJswwVn4P8aEhkF4K6fQ,$ÜN,1pKLKBc699vwGpEWRii5eb, Xydo,0vcbn6MqAvgM8Gh6wh8d6X,,,,,,,,,,,,,,,,,,,,,,
JOKER & HOLLY-QUEEN,HYOLYN,43Ewi2RipV6BybxlXXH1M8,78sJswwVn4P8aEhkF4K6fQ,$ÜN,1pKLKBc699vwGpEWRii5eb, HYOLYN,78sJswwVn4P8aEhkF4K6fQ,,,,,,,,,,,,,,,,,,,,,,
Dally (feat. GRAY),HYOLYN,2XTAYIjVXKI2GeGed5WNK7,78sJswwVn4P8aEhkF4K6fQ, GRAY,3kPEBSt7qgVoRZSbIXMr7W,,,,,,,,,,,,,,,,,,,,,,,,
Hug Me Silently 말 없이 안아줘 (feat. Crucial Star),HYOLYN,1NdcjFnyJnayY5i6tfCmIY,78sJswwVn4P8aEhkF4K6fQ, CRUCiAL STAR,4vdAgNz4vrUZVvS0CaVvGJ,,,,,,,,,,,,,,,,,,,,,,,,
FRUITY (Prod. GroovyRoom),HYOLYN,3Si1KOsqxePiBoYX5ozmmn,78sJswwVn4P8aEhkF4K6fQ, Kisum,1CArfopvfCxakFJHup55FW,,,,,,,,,,,,,,,,,,,,,,,,
BLUE MOON (Prod. GroovyRoom),HYOLYN,0CPWIY1etGeJLg12CAuP4n,78sJswwVn4P8aEhkF4K6fQ, CHANGMO,3hvinNZRzTLoREmqFiKr1b,,,,,,,,,,,,,,,,,,,,,,,,
Love Like This (feat.Dok2),HYOLYN,1DG57tinHejhu1oD8lMSB0,78sJswwVn4P8aEhkF4K6fQ, Dok2,0rW6fVd3yuW2CF2sLYWQtE,,,,,,,,,,,,,,,,,,,,,,,,
One Step (feat.Jay Park),HYOLYN,1ptLvt9ekyHKsz2KU9vtJB,78sJswwVn4P8aEhkF4K6fQ, Jay Park,4XDi67ZENZcbfKnvMnTYsI,,,,,,,,,,,,,,,,,,,,,,,,
Slow (feat.JooHeon of MONSTA X),HYOLYN,6wAtb6yBbNDNiT3fEbUGWf,78sJswwVn4P8aEhkF4K6fQ, JOOHONEY,4rpOWirhzqN7NPgRX76l1k,,,,,,,,,,,,,,,,,,,,,,,,
And Then,HYOLYN,0LGkZHnbbmpZVK27YfWxly,78sJswwVn4P8aEhkF4K6fQ,Yang Da Il,5DnjOSzLCfn4hDbLECq8pt, HYOLYN,78sJswwVn4P8aEhkF4K6fQ,,,,,,,,,,,,,,,,,,,,,,
Love Line,HYOLYN,4EbPq7WrnjOLUKrEind6DM,78sJswwVn4P8aEhkF4K6fQ, BUMKEY,3vhZuZdMksbnJwoE3AwpXq, Jooyoung,1vct46rBqLNRbE9wCibXUH,,,,,,,,,,,,,,,,,,,,,,
Money [From “Unpretty Rapstar 2 Track 5”],HYOLYN,5Wtb7JR7LJ1zj0vBXqYb6R,78sJswwVn4P8aEhkF4K6fQ, Jay Park,4XDi67ZENZcbfKnvMnTYsI, Geegooin,6i47wcSLvsZ9M01UO7zsua,,,,,,,,,,,,,,,,,,,,,,
Coach Me (feat.JooHeon),HYOLYN,6MaGXe3AN3pyxys593p2rH,78sJswwVn4P8aEhkF4K6fQ,San E,61MMiylth1injW39oZBuYB, HYOLYN,78sJswwVn4P8aEhkF4K6fQ, JOOHONEY,4rpOWirhzqN7NPgRX76l1k,,,,,,,,,,,,,,,,,,,,
Erase (feat.Iron),HYOLYN,61wVRxT2l9NYgN2bbu8mzS,78sJswwVn4P8aEhkF4K6fQ, Jooyoung,1vct46rBqLNRbE9wCibXUH, Iron,42dy8y24lMURTr4RjATpYS,,,,,,,,,,,,,,,,,,,,,,
WINNER (feat. Chanmina),Block B,4Jq62Ilvk10itI4x8NNtRq,4RnezwRV7VBJUCI1S0AE5u, CHANMINA,2vjeuQwzSP5ErC1S41gONX,,,,,,,,,,,,,,,,,,,,,,,,
Lost & Found feat. KEITA (w-inds.),Block B,72IhXvYfMixjiLJBLOhLEO,4RnezwRV7VBJUCI1S0AE5u, Keita,4Sp0k5cY12SKnOGUghMljj,,,,,,,,,,,,,,,,,,,,,,,,
Paradise (feat. KEN THE 390),Block B,38kEtKgqTihePSsbamEQ8d,4RnezwRV7VBJUCI1S0AE5u, KEN THE 390,1tcHKxlx0TZ6MkHGO4QYv3,,,,,,,,,,,,,,,,,,,,,,,,
Bus Stop (feat. Naoko Tanaka),Block B,0YsrXsi6P4aSl2oc2d83Qg,4RnezwRV7VBJUCI1S0AE5u, Naoko Tanaka,2CfxaAgevavjDFRRghjSVt,,,,,,,,,,,,,,,,,,,,,,,,
Bingle Bingle,Block B,4RUyWYMemnpBePGgZ0VNgJ,4RnezwRV7VBJUCI1S0AE5u,B-BOMB,7KC0o9xFJZXim13nVLNH4c, U-KWON,1dpFCgmBpElH7pcsfSfXqG,,,,,,,,,,,,,,,,,,,,,,
Three W's and One H - Park Kyung Solo,Block B,0A4OzcoSi4EclRNQDsgpyT,4RnezwRV7VBJUCI1S0AE5u, Jo Hyun Ah,7aVeZFWXIC3g4b0Tn68ZtI,,,,,,,,,,,,,,,,,,,,,,,,
Solo Christmas,AILEE,68EjlUiUE17axlrQSOrmfC,3uGFTJ7JMllvhgGpumieHF, Whee In,0BqRGrwqndrtNkojXiqIzL,,,,,,,,,,,,,,,,,,,,,,,,
"ME ME WE (feat. Aizat Amdan, Chillies, PAAM, Quest & Rahmania Astrini)",AILEE,08Oq0ODihIEHHU9Y0JRi0W,3uGFTJ7JMllvhgGpumieHF, RAVI,42xj5mBLvrFdW6tYns6mxs, NewKidd,1ASod2UqIYzO1NGvj1zTgW, Aizat Amdan,2sS4H2xFvWaxaixeVZC4Vu, Chillies,2xvW7dgL1640K8exTcRMS4, PAM ANSHISA,5Y84b3jX9aGpTr4F1CMNnP, Quest,4N7VMCvYd9Reh5bJLnRVzY, Rahmania Astrini,0e5blBgpur3Y18wS1bzXQC,,,,,,,,,,,,
What About You,AILEE,6mqvyXHDVXUVwxKkvzEqNj,3uGFTJ7JMllvhgGpumieHF,RAVI,42xj5mBLvrFdW6tYns6mxs, AILEE,3uGFTJ7JMllvhgGpumieHF,,,,,,,,,,,,,,,,,,,,,,
A Farewell Story(Live Ver.),AILEE,1IvVAvXamTwpOOLD5CTOwf,3uGFTJ7JMllvhgGpumieHF, Jung Seung Hwan,7l8rOFwZFQ3G0sgZ7gjGng,,,,,,,,,,,,,,,,,,,,,,,,
Thirst,AILEE,60wA8iTZGAooGw9CQaM2me,3uGFTJ7JMllvhgGpumieHF,Mad Clown,0dX6tgZKWpamoFHFuXFhwd, AILEE,3uGFTJ7JMllvhgGpumieHF,,,,,,,,,,,,,,,,,,,,,,
Home (feat.Yoonmirae),AILEE,433opLGkJVu0dFX6H3Dccg,3uGFTJ7JMllvhgGpumieHF, Yoon Mirae,1Do4bSzfUl0KWL9r1fITu0,,,,,,,,,,,,,,,,,,,,,,,,
Feelin' (feat.Eric Nam),AILEE,006hFuDtzMlEIewYjFiIAi,3uGFTJ7JMllvhgGpumieHF, Eric Nam,2FLqlgckDKdmpBrvLAT5BM,,,,,,,,,,,,,,,,,,,,,,,,
Live or Die (feat.TAK Of BAECHIGI),AILEE,1u7WS8NSgoaHg8lN6JjOCA,3uGFTJ7JMllvhgGpumieHF, TAK Of BAECHIGI,42twmGoaap5jDxznYNoxjE,,,,,,,,,,,,,,,,,,,,,,,,
니가 있어야 살아,AILEE,5CoFlRLlKPe529IxrHAdVX,3uGFTJ7JMllvhgGpumieHF, Truedy,38G7epclTfu3wgkiVVLjCV,,,,,,,,,,,,,,,,,,,,,,,,
Like Nobody Knows,AILEE,6NbLYu11dKPpLP0maJ500F,3uGFTJ7JMllvhgGpumieHF,CHEETAH,6ftZYkensUYXNiMM7nFwhE, AILEE,3uGFTJ7JMllvhgGpumieHF,,,,,,,,,,,,,,,,,,,,,,
미치지 않고서야 (Feat. 다이나믹듀오),AILEE,0riGKsZrASWeBlHpLzqqez,3uGFTJ7JMllvhgGpumieHF, Dynamicduo,4nvFFLtv7ZqoTr83387uK4,,,,,,,,,,,,,,,,,,,,,,,,
A Real Man,AILEE,5SOivDutOnC3nFCyIlIijL,3uGFTJ7JMllvhgGpumieHF,Swings,6F5tPDq3TIduDv2ki6O1Oq, AILEE,3uGFTJ7JMllvhgGpumieHF,,,,,,,,,,,,,,,,,,,,,,
I'm in love,AILEE,2pyybTdbLFJ7YPutjjiJMU,3uGFTJ7JMllvhgGpumieHF, 2LSON,2AMTVJeuaSJHOatQS448YY,,,,,,,,,,,,,,,,,,,,,,,,
Higher (Feat. 이루마),AILEE,4Mecx5argBg5dA1zDmyEJ8,3uGFTJ7JMllvhgGpumieHF, Yiruma,0fauHpmSHwodVYIjTqOGHz,,,,,,,,,,,,,,,,,,,,,,,,
폭풍속으로 (FEAT.버벌진트),AILEE,1an8pwHgLXSUDMqLeK5iDP,3uGFTJ7JMllvhgGpumieHF, Verbal Jint,24sQuJhQ85ZygDG7sUVUxR,,,,,,,,,,,,,,,,,,,,,,,,
MY LOVE (FEAT.스윙스),AILEE,35tPc5zZqwejVNE3br9IIM,3uGFTJ7JMllvhgGpumieHF, Swings,6F5tPDq3TIduDv2ki6O1Oq,,,,,,,,,,,,,,,,,,,,,,,,
SHUT UP (FEAT.SIMON D),AILEE,4Yu19LGm3YpAgySi9LGKJK,3uGFTJ7JMllvhgGpumieHF, Simon D,4FWUEoOMXHOsbnMED8UqgV,,,,,,,,,,,,,,,,,,,,,,,,
One More Day,SISTAR,0rJdLlV8HyChu3dhdgfFTW,2wTLheTmMcFCA4hdY8hZJP, Giorgio Moroder,6jU2Tt13MmXYk0ZBv1KmfO,,,,,,,,,,,,,,,,,,,,,,,,
Don't be such a baby (feat.Giriboy),SISTAR,7EkWUNXzRz3ETlO2c21VjA,2wTLheTmMcFCA4hdY8hZJP, GIRIBOY,2MtHuR0W2idZdF7x4wddqq,,,,,,,,,,,,,,,,,,,,,,,,
Bad Boy (feat.Mad Clown),SISTAR,4hYdktTTpoip0lKmD3GuHg,2wTLheTmMcFCA4hdY8hZJP, Mad Clown,0dX6tgZKWpamoFHFuXFhwd,,,,,,,,,,,,,,,,,,,,,,,,
Naughty Hands (feat.Verbal Jint),SISTAR,3lx1kaxwdPUAodbztlSV4B,2wTLheTmMcFCA4hdY8hZJP, Verbal Jint,24sQuJhQ85ZygDG7sUVUxR,,,,,,,,,,,,,,,,,,,,,,,,
Snow Candy,SISTAR,7iW3NRsIrRPtuOQC1Ab3GE,2wTLheTmMcFCA4hdY8hZJP,K.Will,1XNC9ksvgXeD1xRJruSA5t, SISTAR,2wTLheTmMcFCA4hdY8hZJP, BOYFRIEND,2Pw8E6zZoeuksVWtyZPnzd,,,,,,,,,,,,,,,,,,,,
Pink Romance,SISTAR,2Ozgmg9dmGQpL2gODrnDf3,2wTLheTmMcFCA4hdY8hZJP,K.Will,1XNC9ksvgXeD1xRJruSA5t, SISTAR,2wTLheTmMcFCA4hdY8hZJP, BOYFRIEND,2Pw8E6zZoeuksVWtyZPnzd,,,,,,,,,,,,,,,,,,,,
Hot Place (feat.Brave sound),SISTAR,2CCeSDTq0NHub7r0OMjfvT,2wTLheTmMcFCA4hdY8hZJP, Brave sound,1uEmHEZ4LdKTArYrXk09bP,,,,,,,,,,,,,,,,,,,,,,,,
Drop the beat (feat.B2K),SISTAR,32jYumlFpXfwt3cLMO8ei2,2wTLheTmMcFCA4hdY8hZJP, B2K,51d3rUlLuMh7EW09aMe7yj,,,,,,,,,,,,,,,,,,,,,,,,
On My Way (Feat. Jackson Wang),Epik High,5vaR767DFNrbwosqbdJRD0,5snNHNlYT2UrtZo5HCJkiw, Jackson Wang,1kfWoWgCugPkyxQP8lkRlY,,,,,,,,,,,,,,,,,,,,,,,,
Catch (Feat. Hwa Sa),Epik High,6Uvj0I6nDoxTmIZQwOZqvQ,5snNHNlYT2UrtZo5HCJkiw, Hwa Sa,7bmYpVgQub656uNTu6qGNQ,,,,,,,,,,,,,,,,,,,,,,,,
"Face ID (Feat. GIRIBOY, Sik-K, JUSTHIS)",Epik High,6YcJycTGtvfTt5ACVH29q7,5snNHNlYT2UrtZo5HCJkiw, GIRIBOY,2MtHuR0W2idZdF7x4wddqq, Sik-K,5DIi2JWfQPTKffaVBlIYRn, JUSTHIS,0Ch0t9gI47Lkal71uQnmV3,,,,,,,,,,,,,,,,,,,,
Rain Song (Feat. Colde),Epik High,5IWlLl3xT95o8TSv3O8tRH,5snNHNlYT2UrtZo5HCJkiw, Colde,3VQDqjQ4wJyw8PzpGdlZpB,,,,,,,,,,,,,,,,,,,,,,,,
Sleeping Beauty - Digital Farm Animals Remix,Epik High,0qx4RyRm7cONs1XQ6Qtyu1,5snNHNlYT2UrtZo5HCJkiw,End of the World,0b59cVa1STVENq3i7wkcHV, Epik High,5snNHNlYT2UrtZo5HCJkiw, Digital Farm Animals,5fyDppLDl1juIu1BcUT5zh,,,,,,,,,,,,,,,,,,,,
Sleeping Beauty,Epik High,5HWae9XYQuhOMTlXac0tRV,5snNHNlYT2UrtZo5HCJkiw,End of the World,0b59cVa1STVENq3i7wkcHV, Epik High,5snNHNlYT2UrtZo5HCJkiw,,,,,,,,,,,,,,,,,,,,,,
Sleeping Beauty - EPIK HIGH x End of the World (SEKAI NO OWARI),Epik High,69QNcSfP5E4CvFw3NXi80D,5snNHNlYT2UrtZo5HCJkiw, End of the World,0b59cVa1STVENq3i7wkcHV,,,,,,,,,,,,,,,,,,,,,,,,
Can You Hear My Heart (feat. LEE HI),Epik High,7n5eQJYX7e6H5gkzgyEfQG,5snNHNlYT2UrtZo5HCJkiw, LeeHi,7cVZApDoQZpS447nHTsNqu,,,,,,,,,,,,,,,,,,,,,,,,
OASIS,Apink,4vnzvaj4jYOiFiPoZvNZqy,2uWcrwgWmZcQc3IPBs3tfU,Huh Gak,49vOeJAPxAz6YmVZPNM7ys, Apink,2uWcrwgWmZcQc3IPBs3tfU, VICTON,0ziR2zN0NFcB4x1G3P8cW3,,,,,,,,,,,,,,,,,,,,
"Another Level (feat. YEEUN, SEUNGYEON & SEUNGHEE)",CLC,5KZhDpwtheiGQLMKPzgd3y,6QyO41KctzGc70mVaVnXQO, Yeeun,4hMhbcPHd2nsZFhY1TNp8Y, SEUNGYEON,2Uv2OMwSDN0lfqnpqBx1UD, OH SEUNGHEE,4oIE2ZAuPXuOyHNPwjc2Ku,,,,,,,,,,,,,,,,,,,,
20th century peoples,Zion.T,3oDA9tHwdZCXnmEh99eCl9,5HenzRvMtSrgtvU16XAoby, Kang Seungwon,48DsjCcpYJQWi5fulzyuBm,,,,,,,,,,,,,,,,,,,,,,,,
크림빵 Creamppang,Zion.T,4WeheYfylgvepzqwV0WiLW,5HenzRvMtSrgtvU16XAoby,SUMIN,0K4MGKGmjtdIE0W3GkGmyU, Zion.T,5HenzRvMtSrgtvU16XAoby,,,,,,,,,,,,,,,,,,,,,,
Confirmed,Zion.T,4GkOV9sc0jqIvlzHTG43Js,5HenzRvMtSrgtvU16XAoby,E SENS,6a8cUmqOsXmjzq1aWKiVpH, Zion.T,5HenzRvMtSrgtvU16XAoby,,,,,,,,,,,,,,,,,,,,,,
DIRTY LOVE,Zion.T,4lG3cBBatsPByJkoXXd9ps,5HenzRvMtSrgtvU16XAoby,SUMIN,0K4MGKGmjtdIE0W3GkGmyU, Zion.T,5HenzRvMtSrgtvU16XAoby,,,,,,,,,,,,,,,,,,,,,,
멋지게 인사하는 법 (Hello Tutorial) (Feat. 슬기 (SEULGI) of Red Velvet),Zion.T,36UcoqH2P24RtSGbLKLK3w,5HenzRvMtSrgtvU16XAoby, SEULGI,2QM5S4yO6xHgnNvF0nbZZq,,,,,,,,,,,,,,,,,,,,,,,,
말라깽이 (Malla Gang) (Feat. E SENS),Zion.T,0U4WrJV3BoMal8LqCKFXB0,5HenzRvMtSrgtvU16XAoby, E SENS,6a8cUmqOsXmjzq1aWKiVpH,,,,,,,,,,,,,,,,,,,,,,,,
잠꼬대 (Sleep Talk) (Feat. 오혁 (OHHYUK)),Zion.T,05u2T9tmi3u5ZYGZ1c2tuf,5HenzRvMtSrgtvU16XAoby, OHHYUK,68TCVp5t1Dxi2TvNuYoYK0,,,,,,,,,,,,,,,,,,,,,,,,
눈 (Snow) (Feat. 이문세 (Lee Moon Sae)),Zion.T,2IET3t6Y5WKbaWmeuRDr1N,5HenzRvMtSrgtvU16XAoby, Lee Moon Sae,2eVlgLy3Aym09gM3dqx6cq,,,,,,,,,,,,,,,,,,,,,,,,
